date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-02-23,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,12,12.6
2019-02-23,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.56,11.088
2019-02-23,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.8,11.34
2019-02-23,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-23,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-23,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.7,9.135
2019-02-23,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-23,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-23,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.4,9.87
2019-02-23,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-24,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-24,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.68,12.264
2019-02-24,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.4,10.92
2019-02-24,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.2,10.71
2019-02-24,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.4,9.87
2019-02-24,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.66,9.093
2019-02-24,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-02-24,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.22,8.631
2019-02-24,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.92,8.316
2019-02-24,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-24,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-24,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-24,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.72,8.106
2019-02-24,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-24,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-24,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.92,8.316
2019-02-24,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-24,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.9,9.345
2019-02-24,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.46,9.933
2019-02-24,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.66,10.143
2019-02-24,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.2,10.71
2019-02-24,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.96,9.408
2019-02-24,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.2,8.61
2019-02-24,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-24,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.06,8.463
2019-02-24,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.04,8.442
2019-02-24,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-24,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-24,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-24,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-24,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.88,7.224
2019-02-24,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-02-24,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.58,21.609
2019-02-24,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,20.96,22.008
2019-02-24,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,23.32,24.486
2019-02-24,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,28,29.4
2019-02-24,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,29.84,31.332
2019-02-24,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,28.6,30.03
2019-02-24,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,14.8,15.54
2019-02-24,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.6,13.23
2019-02-24,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,11,11.55
2019-02-24,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-24,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.44,9.912
2019-02-24,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.18,8.589
2019-02-24,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.14,8.547
2019-02-24,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-24,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-24,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-25,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-25,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-25,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-25,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-02-25,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.34,7.707
2019-02-25,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.7,8.085
2019-02-25,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-02-25,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-02-25,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-02-25,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-02-25,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-25,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-02-25,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.2,11.76
2019-02-25,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.4,10.92
2019-02-25,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,11,11.55
2019-02-25,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.6,12.18
2019-02-25,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.6,12.18
2019-02-25,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,11,11.55
2019-02-25,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,11,11.55
2019-02-25,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.96,9.408
2019-02-25,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-25,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-02-25,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.02,8.421
2019-02-25,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-25,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-25,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-25,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-25,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,22,23.1
2019-02-25,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,22.4,23.52
2019-02-25,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,23.96,25.158
2019-02-25,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,24.4,25.62
2019-02-25,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,26.6,27.93
2019-02-25,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,26.6,27.93
2019-02-25,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,13.3,13.965
2019-02-25,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.98,12.579
2019-02-25,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.84,12.432
2019-02-25,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.18,9.639
2019-02-25,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.96,10.458
2019-02-25,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-02-25,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-25,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.66,6.993
2019-02-25,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.96,8.358
2019-02-25,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.96,8.358
2019-02-26,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.92,8.316
2019-02-26,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-26,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-02-26,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.3,8.715
2019-02-26,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.42,8.841
2019-02-26,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.42,8.841
2019-02-26,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-02-26,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.18,10.689
2019-02-26,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-26,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.4,11.97
2019-02-26,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.78,13.419
2019-02-26,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,13.6,14.28
2019-02-26,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.2,12.81
2019-02-26,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.12,12.726
2019-02-26,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.08,10.584
2019-02-26,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.3,8.715
2019-02-26,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.06,8.463
2019-02-26,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.78,8.169
2019-02-26,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.78,8.169
2019-02-26,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.78,8.169
2019-02-26,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-26,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.76,8.148
2019-02-26,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.76,8.148
2019-02-26,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.76,8.148
2019-02-26,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.98,8.379
2019-02-26,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.92,8.316
2019-02-26,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-02-26,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.6,21.63
2019-02-26,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,24,25.2
2019-02-26,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,23.82,25.011
2019-02-26,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,26.8,28.14
2019-02-26,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,29,30.45
2019-02-26,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,29,30.45
2019-02-26,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,14.74,15.477
2019-02-26,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.32,12.936
2019-02-26,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.34,12.957
2019-02-26,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-02-26,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.62,10.101
2019-02-26,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.7,10.185
2019-02-26,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.18,8.589
2019-02-26,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.72,8.106
2019-02-26,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-02-26,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-27,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-27,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-27,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-27,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-02-27,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-02-27,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-27,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-27,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,10,10.5
2019-02-27,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.4,9.87
2019-02-27,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.8,11.34
2019-02-27,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,12,12.6
2019-02-27,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,13.1,13.755
2019-02-27,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.34,11.907
2019-02-27,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.2,11.76
2019-02-27,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-27,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.8,10.29
2019-02-27,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.54,8.967
2019-02-27,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.22,8.631
2019-02-27,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-27,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.98,8.379
2019-02-27,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-02-27,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.04,8.442
2019-02-27,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.48,21.504
2019-02-27,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,23.36,24.528
2019-02-27,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,22.8,23.94
2019-02-27,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,24.8,26.04
2019-02-27,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,27.6,28.98
2019-02-27,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,27.48,28.854
2019-02-27,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,14.16,14.868
2019-02-27,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.9,13.545
2019-02-27,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.72,13.356
2019-02-27,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.62,10.101
2019-02-27,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.7,10.185
2019-02-27,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-27,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-02-27,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.54,7.917
2019-02-27,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.2,8.61
2019-02-27,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.22,8.631
2019-02-28,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.16,8.568
2019-02-28,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-02-28,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-02-28,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.2,8.61
2019-02-28,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-02-28,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-28,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-02-28,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.94,8.337
2019-02-28,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.94,8.337
2019-02-28,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.94,8.337
2019-02-28,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-02-28,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.76,9.198
2019-02-28,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.32,9.786
2019-02-28,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-02-28,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-02-28,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.2,10.71
2019-02-28,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.2,11.76
2019-02-28,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.48,11.004
2019-02-28,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,12,12.6
2019-02-28,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.48,11.004
2019-02-28,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.4,10.92
2019-02-28,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-02-28,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-02-28,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.3,9.765
2019-02-28,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.88,9.324
2019-02-28,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-02-28,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.7,9.135
2019-02-28,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.36,8.778
2019-02-28,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-28,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-28,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.44,8.862
2019-02-28,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.38,9.849
2019-02-28,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,21,22.05
2019-02-28,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,23.02,24.171
2019-02-28,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,22.8,23.94
2019-02-28,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,25,26.25
2019-02-28,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,27.4,28.77
2019-02-28,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,26.5,27.825
2019-02-28,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.7,13.335
2019-02-28,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.4,11.97
2019-02-28,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.58,11.109
2019-02-28,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.18,9.639
2019-02-28,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.32,9.786
2019-02-28,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.08,8.484
2019-02-28,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-02-28,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.98,8.379
2019-02-28,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.98,9.429
2019-02-28,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.62,9.051
2019-03-01,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-03-01,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.7,9.135
2019-03-01,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-03-01,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-03-01,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.26,8.673
2019-03-01,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.26,8.673
2019-03-01,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.08,8.484
2019-03-01,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.96,8.358
2019-03-01,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.1,8.505
2019-03-01,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.12,8.526
2019-03-01,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.58,9.009
2019-03-01,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.58,9.009
2019-03-01,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.76,10.248
2019-03-01,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-03-01,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.54,10.017
2019-03-01,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.6,11.13
2019-03-01,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.2,12.81
2019-03-01,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.82,12.411
2019-03-01,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,12.64,13.272
2019-03-01,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.18,12.789
2019-03-01,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.84,12.432
2019-03-01,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.6,12.18
2019-03-01,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.6,11.13
2019-03-01,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.6,11.13
2019-03-01,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.04,10.542
2019-03-01,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.76,10.248
2019-03-01,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.04,9.492
2019-03-01,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.54,8.967
2019-03-01,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-03-01,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.56,8.988
