Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargerType
753235,2731815,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:08:00,18-Jan-2020 15:40:00,0,1.0041,0.707903954,0.909090909,0.447368421,0.466666667,0.685185185,07:32:00,0,49.601,0,17,T29-885kg,50,17,7,626.4949995,74,189,18/01/2020 08:00,18/01/2020 15:30,01/01/1900 07:30,0,2.917705882,01/01/1900 00:12,3.76666666666667,8.18840579710145,57.7894057971015,26.5831266666667,26.5831266666667,61,0,22
753296,2731881,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:11:00,18-Jan-2020 13:54:59,0,0.7649,0.69315706,0.927272727,0.421052632,0.533333333,0.694444444,05:44:00,0,35.904,0,15,T29-885kg,51,16,8,613.443998,75,156,18/01/2020 06:30,18/01/2020 14:00,01/01/1900 07:30,105,2.3936,01/01/1900 00:08,2.86666666666667,6.23188405797101,42.135884057971,19.3825066666667,19.3825066666667,62,0,22
753301,2731886,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:13:00,18-Jan-2020 12:00:00,0,0.5059,0.300184181,0.4,0.131578947,0.133333333,0.268518519,03:47:00,0,30.961,0,6,T29-885kg,22,5,2,265.663,29,66,18/01/2020 06:30,18/01/2020 14:00,01/01/1900 07:30,222,5.160166667,01/01/1900 00:27,1.89166666666667,4.11231884057971,35.0733188405797,16.1337266666667,16.1337266666667,63,0,22
753335,2731922,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:16:00,18-Jan-2020 13:28:00,0,0.6927,0.460210169,0.563636364,0.289473684,0.6,0.472222222,05:12:00,0,25.661,0,11,T29-885kg,31,11,9,407.286,51,135,18/01/2020 07:45,18/01/2020 15:15,01/01/1900 07:30,138,2.332818182,01/01/1900 00:11,2.6,5.65217391304348,31.3131739130435,14.40406,14.40406,64,0,22
753337,2731924,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:16:59,18-Jan-2020 14:43:00,0,0.8585,0.797451976,0.981818182,0.289473684,0.666666667,0.694444444,06:26:00,0,39.191,0,13,T29-885kg,54,11,10,705.744999,75,169,18/01/2020 07:45,18/01/2020 15:15,01/01/1900 07:30,63,3.014692308,01/01/1900 00:15,3.21666666666667,6.99275362318841,46.1837536231884,21.2445266666667,21.2445266666667,65,0,22
753336,2731923,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:18:59,18-Jan-2020 15:23:59,0,0.945,0.672337859,0.872727273,0.447368421,0.4,0.657407407,07:05:00,0,78.041,0,13,T29-885kg,48,17,6,595.019005,71,142,18/01/2020 07:45,18/01/2020 15:15,01/01/1900 07:30,24,6.003153846,01/01/1900 00:21,3.54166666666667,7.69927536231884,85.7402753623188,39.4405266666667,39.4405266666667,66,0,22
753236,2731816,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:26:00,18-Jan-2020 14:09:00,0,0.7631,0.664968358,0.745454545,0.447368421,0.666666667,0.62962963,05:43:00,0,49.32,0,15,T29-885kg,41,17,10,588.496997,68,153,18/01/2020 08:00,18/01/2020 15:30,01/01/1900 07:30,106,3.288,01/01/1900 00:12,2.85833333333333,6.21376811594203,55.533768115942,25.5455333333333,25.5455333333333,67,0,22
753238,2731818,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:33:00,18-Jan-2020 15:46:59,0,0.9641,0.645858756,0.763636364,0.736842105,0.266666667,0.685185185,07:14:00,0,40.986,0,14,T29-885kg,42,28,4,571.5849995,74,203,18/01/2020 08:15,18/01/2020 15:45,01/01/1900 07:30,16,2.927571429,01/01/1900 00:14,3.61666666666667,7.86231884057971,48.8483188405797,22.4702266666667,22.4702266666667,68,0,22
753241,2731822,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:37:00,18-Jan-2020 16:14:00,0,1.0168,0.456576272,0.581818182,0.421052632,0.266666667,0.481481481,07:37:00,0,45.076,0,12,T29-885kg,32,16,4,404.070001,52,173,18/01/2020 08:30,18/01/2020 16:00,01/01/1900 07:30,0,3.756333333,01/01/1900 00:17,3.80833333333333,8.27898550724638,53.3549855072464,24.5432933333333,24.5432933333333,69,0,22
753331,2731918,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 08:39:59,18-Jan-2020 10:42:00,0,0.2715,0.166622598,0.218181818,0.105263158,0,0.148148148,02:02:00,0,11.803,0,4,T29-885kg,12,4,0,147.460999,16,48,18/01/2020 07:30,18/01/2020 15:00,01/01/1900 07:30,327,2.95075,01/01/1900 00:11,1.01666666666667,2.21014492753623,14.0131449275362,6.44604666666667,6.44604666666667,70,0,22
753239,2731819,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 09:12:59,18-Jan-2020 15:55:00,0,0.8935,0.69600678,0.763636364,0.394736842,0.8,0.638888889,06:42:00,0,43.053,0,14,T29-885kg,42,15,12,615.966,69,153,18/01/2020 08:15,18/01/2020 15:45,01/01/1900 07:30,47,3.075214286,01/01/1900 00:11,3.35,7.28260869565217,50.3356086956522,23.15438,23.15438,71,0,22
753243,2731825,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 12:31:00,18-Jan-2020 19:58:00,0,0.9925,0.595195485,0.690909091,0.394736842,0.466666667,0.555555556,07:27:00,0,59.583,0,14,T29-885kg,38,15,7,526.748004,60,177,18/01/2020 12:15,18/01/2020 19:45,01/01/1900 07:30,3,4.255928571,01/01/1900 00:19,3.725,8.09782608695652,67.6808260869565,31.13318,31.13318,10,0,22
753245,2731828,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 12:44:00,18-Jan-2020 19:52:00,0,0.9516,0.649945763,0.818181818,0.394736842,0.666666667,0.648148148,07:08:00,0,55.399,0,15,T29-885kg,45,15,10,575.202,70,166,18/01/2020 12:15,18/01/2020 19:45,01/01/1900 07:30,21,3.693266667,01/01/1900 00:14,3.56666666666667,7.7536231884058,63.1526231884058,29.0502066666667,29.0502066666667,53,0,22
753249,2731833,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 12:50:00,18-Jan-2020 20:24:00,0,1.0098,0.689063278,0.963636364,0.394736842,0.4,0.685185185,07:34:00,0,53.42,0,14,T29-885kg,53,15,6,609.821001,74,169,18/01/2020 12:45,18/01/2020 20:15,01/01/1900 07:30,0,3.815714286,01/01/1900 00:20,3.78333333333333,8.22463768115942,61.6446376811594,28.3565333333333,28.3565333333333,4,0,22
753247,2731831,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:13:00,18-Jan-2020 20:04:00,0,0.9135,0.592776273,0.818181818,0.315789474,0.333333333,0.574074074,06:51:00,0,43.481,0,13,T29-885kg,45,12,5,524.607002,62,171,18/01/2020 12:45,18/01/2020 20:15,01/01/1900 07:30,38,3.344692308,01/01/1900 00:16,3.425,7.44565217391304,50.926652173913,23.42626,23.42626,6,0,22
753250,2731834,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:19:00,18-Jan-2020 20:45:00,0,0.9912,0.702406779,0.818181818,0.473684211,0.6,0.666666667,07:26:00,0,52.683,0,16,T29-885kg,45,18,9,621.629999,72,188,18/01/2020 13:15,18/01/2020 20:45,01/01/1900 07:30,3,3.2926875,01/01/1900 00:13,3.71666666666667,8.07971014492754,60.7627101449275,27.9508466666667,27.9508466666667,1,0,22
753252,2731836,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:20:59,18-Jan-2020 20:14:00,0,0.9166,0.73249379,0.981818182,0.315789474,0.6,0.694444444,06:53:00,0,40.326,0,14,T29-885kg,54,12,9,648.257004,75,193,18/01/2020 13:15,18/01/2020 20:45,01/01/1900 07:30,37,2.880428571,01/01/1900 00:12,3.44166666666667,7.48188405797101,47.807884057971,21.9916266666667,21.9916266666667,2,0,22
753248,2731832,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:30:00,18-Jan-2020 20:05:59,0,0.8784,0.556348024,0.672727273,0.421052632,0.533333333,0.564814815,06:36:00,0,52.96,0,14,T29-885kg,37,16,8,492.368001,61,165,18/01/2020 12:45,18/01/2020 20:15,01/01/1900 07:30,54,3.782857143,01/01/1900 00:13,3.3,7.17391304347826,60.1339130434783,27.6616,27.6616,5,0,22
753244,2731827,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:38:00,18-Jan-2020 19:58:00,0,0.8447,0.48057966,0.618181818,0.342105263,0.4,0.490740741,06:20:00,0,44.765,0,12,T29-885kg,34,13,6,425.312999,53,153,18/01/2020 12:15,18/01/2020 19:45,01/01/1900 07:30,69,3.730416667,01/01/1900 00:16,3.16666666666667,6.88405797101449,51.6490579710145,23.7585666666667,23.7585666666667,13,0,22
753258,2731842,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:44:59,18-Jan-2020 19:58:00,0,0.8309,0.470689263,0.545454545,0.342105263,0.333333333,0.444444444,06:13:00,0,35.367,0,12,T29-885kg,30,13,5,416.559998,48,116,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,76,2.94725,01/01/1900 00:15,3.10833333333333,6.75724637681159,42.1242463768116,19.3771533333333,19.3771533333333,14,0,22
753263,2731847,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:44:59,18-Jan-2020 21:00:00,0,0.9676,0.696105088,0.890909091,0.315789474,0.533333333,0.638888889,07:15:00,0,44.533,0,13,T29-885kg,49,12,8,616.053003,69,161,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,14,3.425615385,01/01/1900 00:16,3.625,7.8804347826087,52.4134347826087,24.11018,24.11018,15,0,22
753259,2731843,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:47:00,18-Jan-2020 20:48:00,0,0.9362,0.577171748,0.672727273,0.368421053,0.733333333,0.574074074,07:01:00,0,47.859,0,14,T29-885kg,37,14,11,510.796997,62,164,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,28,3.4185,01/01/1900 00:16,3.50833333333333,7.6268115942029,55.4858115942029,25.5234733333333,25.5234733333333,3,0,22
753260,2731844,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 13:52:00,18-Jan-2020 21:11:00,0,0.9743,0.640664403,0.727272727,0.394736842,0.666666667,0.601851852,07:19:00,0,51.251,0,15,T29-885kg,40,15,10,566.987997,65,188,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,11,3.416733333,01/01/1900 00:16,3.65833333333333,7.95289855072464,59.2038985507246,27.2337933333333,27.2337933333333,9,0,22
753251,2731835,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 14:04:00,18-Jan-2020 20:51:59,0,0.9068,0.530951412,0.727272727,0.289473684,0.4,0.527777778,06:48:00,0,84.47,0,12,T29-885kg,40,11,6,469.892,57,149,18/01/2020 13:15,18/01/2020 20:45,01/01/1900 07:30,41,7.039166667,01/01/1900 00:21,3.4,7.39130434782609,91.8613043478261,42.2562,42.2562,16,0,22
753264,2731848,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 14:24:00,18-Jan-2020 19:26:00,0,0.6707,0.498023736,0.6,0.315789474,0.6,0.5,05:02:00,0,46.293,0,11,T29-885kg,33,12,9,440.751006,54,113,18/01/2020 14:15,18/01/2020 21:45,01/01/1900 07:30,148,4.208454545,01/01/1900 00:13,2.51666666666667,5.47101449275362,51.7640144927536,23.8114466666667,23.8114466666667,7,0,22
753265,2731849,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 14:37:00,18-Jan-2020 20:15:00,0,0.7502,0.527667794,0.654545455,0.368421053,0.266666667,0.5,05:38:00,0,40.56,0,11,T29-885kg,36,14,4,466.985998,54,136,18/01/2020 14:15,18/01/2020 21:45,01/01/1900 07:30,112,3.687272727,01/01/1900 00:18,2.81666666666667,6.1231884057971,46.6831884057971,21.4742666666667,21.4742666666667,11,0,22
753256,2731840,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 14:47:00,18-Jan-2020 20:16:59,0,0.7344,0.3230452,0.436363636,0.210526316,0.2,0.324074074,05:30:00,0,46.371,0,8,T29-885kg,24,8,3,285.895002,35,114,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,119,5.796375,01/01/1900 00:27,2.75,5.97826086956522,52.3492608695652,24.08066,24.08066,8,0,22
753270,2731854,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 14:47:00,18-Jan-2020 22:06:00,0,0.9769,0.37350509,0.490909091,0.184210526,0.2,0.342592593,07:19:00,0,35.121,0,7,T29-885kg,27,7,3,330.552005,37,106,18/01/2020 14:45,18/01/2020 22:15,01/01/1900 07:30,10,5.017285714,01/01/1900 00:26,3.65833333333333,7.95289855072464,43.0738985507246,19.8139933333333,19.8139933333333,12,0,22
753257,2731841,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:00:00,18-Jan-2020 20:17:59,0,0.7076,0.487642936,0.654545455,0.289473684,0.533333333,0.509259259,05:18:00,0,36.48,0,10,T29-885kg,36,11,8,431.563998,55,130,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,131,3.648,01/01/1900 00:15,2.65,5.76086956521739,42.2408695652174,19.4308,19.4308,17,0,22
753266,2731850,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:01:00,18-Jan-2020 21:51:00,0,0.9114,0.713711863,0.872727273,0.394736842,0.533333333,0.657407407,06:50:00,0,53.293,0,14,T29-885kg,48,15,8,631.634999,71,152,18/01/2020 14:15,18/01/2020 21:45,01/01/1900 07:30,39,3.806642857,01/01/1900 00:16,3.41666666666667,7.42753623188406,60.7205362318841,27.9314466666667,27.9314466666667,18,0,22
753261,2731845,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:14:59,18-Jan-2020 18:03:59,0,0.3745,0.222944633,0.2,0.184210526,0.2,0.194444444,02:49:00,0,36.228,0,4,T29-885kg,11,7,3,197.306,21,50,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,281,9.057,01/01/1900 00:29,1.40833333333333,3.06159420289855,39.2895942028986,18.0732133333333,18.0732133333333,19,0,22
753267,2731851,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:16:00,18-Jan-2020 21:57:00,0,0.8911,0.484297177,0.618181818,0.289473684,0.466666667,0.481481481,06:41:00,0,67.42,0,13,T29-885kg,34,11,7,428.603002,52,151,18/01/2020 14:15,18/01/2020 21:45,01/01/1900 07:30,48,5.186153846,01/01/1900 00:17,3.34166666666667,7.26449275362319,74.6844927536232,34.3548666666667,34.3548666666667,20,0,22
753262,2731846,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:17:00,18-Jan-2020 19:44:59,0,0.5951,0.306527685,0.363636364,0.210526316,0.333333333,0.305555556,04:28:00,0,32.944,0,7,T29-885kg,20,8,5,271.277001,33,77,18/01/2020 13:45,18/01/2020 21:15,01/01/1900 07:30,182,4.706285714,01/01/1900 00:19,2.23333333333333,4.85507246376812,37.7990724637681,17.3875733333333,17.3875733333333,21,0,22
753273,2731858,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:23:00,18-Jan-2020 20:16:00,0,0.6521,0.358957061,0.381818182,0.263157895,0.4,0.342592593,04:53:00,0,69.464,0,9,T29-885kg,21,10,6,317.676999,37,95,18/01/2020 15:15,18/01/2020 22:45,01/01/1900 07:30,156,7.718222222,01/01/1900 00:18,2.44166666666667,5.30797101449275,74.7719710144927,34.3951066666667,34.3951066666667,22,0,22
753253,2731837,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:32:00,18-Jan-2020 20:48:00,0,0.7019,0.458282488,0.527272727,0.315789474,0.466666667,0.444444444,05:16:00,0,39.352,0,10,T29-885kg,29,12,7,405.580002,48,116,18/01/2020 13:15,18/01/2020 20:45,01/01/1900 07:30,134,3.9352,01/01/1900 00:19,2.63333333333333,5.72463768115942,45.0766376811594,20.7352533333333,20.7352533333333,23,0,22
753272,2731857,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 15:40:00,18-Jan-2020 22:48:00,0,0.9512,0.233,0.290909091,0.184210526,0.133333333,0.231481481,07:08:00,0,50.018,0,7,T29-885kg,16,7,2,206.205,25,100,18/01/2020 15:15,18/01/2020 22:45,01/01/1900 07:30,21,7.145428571,01/01/1900 00:31,3.56666666666667,7.7536231884058,57.7716231884058,26.5749466666667,26.5749466666667,24,0,22
753254,2731838,513,Coulsdon DFC,18/01/2020 00:00:00,18-Jan-2020 16:21:59,18-Jan-2020 19:27:00,0,0.4112,0.150832768,0.218181818,0.078947368,0.066666667,0.148148148,03:05:00,0,29.118,0,4,T29-885kg,12,3,1,133.487,16,63,18/01/2020 13:15,18/01/2020 20:45,01/01/1900 07:30,264,7.2795,01/01/1900 00:23,1.54166666666667,3.35144927536232,32.4694492753623,14.9359466666667,14.9359466666667,25,0,22
754363,2734333,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 05:38:00,19-Jan-2020 12:29:00,0,0.9145,0.598676829,0.690909091,0.368421053,0.6,0.564814815,06:51:00,0,48.666,0,14,T29-885kg,38,14,9,529.828994,61,195,19/01/2020 05:15,19/01/2020 12:45,01/01/1900 07:30,38,3.476142857,01/01/1900 00:13,3.425,7.44565217391304,56.111652173913,25.81136,25.81136,1,0,22
754415,2734388,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 05:54:00,19-Jan-2020 13:25:00,0,0.8843,0.815083616,0.909090909,0.552631579,0.6,0.740740741,07:31:00,0,56.716,0,17,T29-885kg,50,21,9,721.349,80,191,19/01/2020 05:45,19/01/2020 14:15,01/01/1900 08:30,58,3.336235294,01/01/1900 00:12,3.75833333333333,8.17028985507246,64.8862898550725,29.8476933333333,29.8476933333333,2,0,22
754375,2734345,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:05:00,19-Jan-2020 13:06:00,0,0.9349,0.706910745,0.909090909,0.447368421,0.666666667,0.712962963,07:01:00,0,44.619,0,20,T29-885kg,50,17,10,625.616009,77,217,19/01/2020 05:30,19/01/2020 13:00,01/01/1900 07:30,29,2.23095,01/01/1900 00:08,3.50833333333333,7.6268115942029,52.2458115942029,24.0330733333333,24.0330733333333,3,0,22
754381,2734351,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:06:00,19-Jan-2020 11:13:00,0,0.683,0.770567233,0.963636364,0.342105263,0.333333333,0.657407407,05:07:00,0,45.52,0,10,T29-885kg,53,13,5,681.952001,71,118,19/01/2020 05:30,19/01/2020 13:00,01/01/1900 07:30,142,4.552,01/01/1900 00:15,2.55833333333333,5.56159420289855,51.0815942028986,23.4975333333333,23.4975333333333,4,0,22
754365,2734335,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:07:00,19-Jan-2020 13:59:00,0,0.9258,0.617505086,0.763636364,0.447368421,0.533333333,0.62037037,07:52:00,0,56.225,0,16,T29-885kg,42,17,8,546.4920015,67,213,19/01/2020 05:15,19/01/2020 13:45,01/01/1900 08:30,37,3.5140625,01/01/1900 00:13,3.93333333333333,8.55072463768116,64.7757246376812,29.7968333333333,29.7968333333333,5,0,22
754404,2734374,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:08:00,19-Jan-2020 11:49:00,0,0.6686,0.75640565,0.981818182,0.342105263,0.2,0.648148148,05:41:00,0,37.549,0,11,T29-885kg,54,13,3,669.419,70,162,19/01/2020 05:30,19/01/2020 14:00,01/01/1900 08:30,169,3.413545455,01/01/1900 00:13,2.84166666666667,6.17753623188406,43.7265362318841,20.1142066666667,20.1142066666667,6,0,22
754418,2734391,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:24:59,19-Jan-2020 12:52:00,0,0.8604,0.732277971,0.945454545,0.421052632,0.466666667,0.694444444,06:27:00,0,41.097,0,16,T29-885kg,52,16,7,648.066004,75,175,19/01/2020 06:00,19/01/2020 13:30,01/01/1900 07:30,62,2.5685625,01/01/1900 00:09,3.225,7.01086956521739,48.1078695652174,22.12962,22.12962,7,0,22
754431,2734404,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:31:00,19-Jan-2020 12:55:00,0,0.8541,0.650116382,0.927272727,0.342105263,0.466666667,0.657407407,06:24:00,0,45.781,0,15,T29-885kg,51,13,7,575.352998,71,190,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,65,3.052066667,01/01/1900 00:12,3.2,6.95652173913043,52.7375217391304,24.25926,24.25926,8,0,22
754437,2734410,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:33:00,19-Jan-2020 13:46:00,0,0.9643,0.756283615,0.890909091,0.5,0.866666667,0.75,07:13:00,0,56.405,0,17,T29-885kg,49,19,13,669.310999,81,210,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,16,3.317941176,01/01/1900 00:11,3.60833333333333,7.84420289855072,64.2492028985507,29.5546333333333,29.5546333333333,9,0,22
754432,2734405,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:35:59,19-Jan-2020 13:54:59,0,0.9764,0.673781922,0.818181818,0.5,0.733333333,0.694444444,07:19:00,0,60.387,0,18,T29-885kg,45,19,11,596.297001,75,195,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,10,3.354833333,01/01/1900 00:13,3.65833333333333,7.95289855072464,68.3398985507246,31.4363533333333,31.4363533333333,10,0,22
754419,2734392,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:44:00,19-Jan-2020 13:32:59,0,0.9088,0.756418081,1,0.447368421,0.6,0.75,06:49:00,0,42.018,0,17,T29-885kg,55,17,9,669.4300013,81,203,19/01/2020 06:00,19/01/2020 13:30,01/01/1900 07:30,41,2.471647059,01/01/1900 00:12,3.40833333333333,7.40942028985507,49.4274202898551,22.7366133333333,22.7366133333333,11,0,22
754435,2734408,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:48:59,19-Jan-2020 13:48:00,0,0.9304,0.655679098,0.872727273,0.368421053,0.533333333,0.648148148,06:59:00,0,54.073,0,14,T29-885kg,48,14,8,580.276002,70,185,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,31,3.862357143,01/01/1900 00:14,3.49166666666667,7.59057971014493,61.6635797101449,28.3652466666667,28.3652466666667,12,0,22
754440,2734413,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:51:00,19-Jan-2020 13:05:00,0,0.8291,0.655827122,0.909090909,0.315789474,0.2,0.601851852,06:14:00,0,37.378,0,12,T29-885kg,50,12,3,580.4070034,65,172,19/01/2020 06:45,19/01/2020 14:15,01/01/1900 07:30,76,3.114833333,01/01/1900 00:11,3.11666666666667,6.77536231884058,44.1533623188406,20.3105466666667,20.3105466666667,13,0,22
754416,2734389,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:54:00,19-Jan-2020 14:13:00,0,0.8613,0.705231633,0.781818182,0.447368421,0.6,0.638888889,07:19:00,0,72.611,0,14,T29-885kg,43,17,9,624.129995,69,184,19/01/2020 05:45,19/01/2020 14:15,01/01/1900 08:30,70,5.1865,01/01/1900 00:16,3.65833333333333,7.95289855072464,80.5638985507246,37.0593933333333,37.0593933333333,14,0,22
754430,2734403,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:54:00,19-Jan-2020 13:33:59,0,0.8907,0.71779661,0.963636364,0.368421053,0.6,0.703703704,06:40:00,0,44.782,0,14,T29-885kg,53,14,9,635.25,76,209,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,49,3.198714286,01/01/1900 00:11,3.33333333333333,7.2463768115942,52.0283768115942,23.9330533333333,23.9330533333333,15,0,22
754433,2734406,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 06:54:00,19-Jan-2020 13:47:00,0,0.918,0.75067119,0.909090909,0.421052632,0.666666667,0.703703704,06:53:00,0,43.814,0,15,T29-885kg,50,16,10,664.344003,76,163,19/01/2020 06:30,19/01/2020 14:00,01/01/1900 07:30,36,2.920933333,01/01/1900 00:13,3.44166666666667,7.48188405797101,51.295884057971,23.5961066666667,23.5961066666667,16,0,22
754421,2734394,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 07:02:00,19-Jan-2020 14:27:59,0,0.8745,0.620653104,0.872727273,0.342105263,0.333333333,0.611111111,07:26:00,0,42.957,0,14,T29-885kg,48,13,5,549.277997,66,201,19/01/2020 06:00,19/01/2020 14:30,01/01/1900 08:30,63,3.068357143,01/01/1900 00:12,3.71666666666667,8.07971014492754,51.0367101449275,23.4768866666667,23.4768866666667,17,0,22
754446,2734419,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 07:02:00,19-Jan-2020 14:04:00,0,0.9377,0.735176269,0.927272727,0.394736842,0.666666667,0.703703704,07:02:00,0,49.339,0,15,T29-885kg,51,15,10,650.630998,76,196,19/01/2020 07:00,19/01/2020 14:30,01/01/1900 07:30,28,3.289266667,01/01/1900 00:15,3.51666666666667,7.64492753623188,56.9839275362319,26.2126066666667,26.2126066666667,18,0,22
754413,2734386,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 07:06:00,19-Jan-2020 11:58:00,0,0.6489,0.819364976,1,0.368421053,0.533333333,0.712962963,04:52:00,0,40.146,0,13,T29-885kg,55,14,8,725.138004,77,123,19/01/2020 05:45,19/01/2020 13:15,01/01/1900 07:30,158,3.088153846,01/01/1900 00:13,2.43333333333333,5.28985507246377,45.4358550724638,20.9004933333333,20.9004933333333,19,0,22
754444,2734417,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 07:07:00,19-Jan-2020 14:05:59,0,0.932,0.748021467,0.890909091,0.447368421,0.533333333,0.685185185,06:59:00,0,40.915,0,15,T29-885kg,49,17,8,661.998998,74,180,19/01/2020 06:45,19/01/2020 14:15,01/01/1900 07:30,30,2.727666667,01/01/1900 00:12,3.49166666666667,7.59057971014493,48.5055797101449,22.3125666666667,22.3125666666667,20,0,22
754428,2734401,513,Coulsdon DFC,19/01/2020 00:00:00,19-Jan-2020 07:08:59,19-Jan-2020 13:47:00,0,0.8856,0.69244068,0.854545455,0.447368421,0.666666667,0.685185185,06:38:00,0,44.062,0,16,T29-885kg,47,17,10,612.8100015,74,204,19/01/2020 06:15,19/01/2020 13:45,01/01/1900 07:30,51,2.753875,01/01/1900 00:09,3.31666666666667,7.21014492753623,51.2721449275362,23.5851866666667,23.5851866666667,21,0,22
