Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargertype
734778,2696983,513,Coulsdon DFC,02/01/2020 00:00:00,02-Jan-2020 05:27:59,02-Jan-2020 13:30:00,0,0.9461,0.765032769,0.945454545,0.526315789,0.666666667,0.759259259,08:02:00,0,45.654,0,17,T29-885kg,52,20,10,677.054001,82,176,02/01/2020 05:15,02/01/2020 13:45,01/01/1900 08:30,27,2.685529412,01/01/1900 00:13,4.01666666666667,8.73188405797101,54.385884057971,25.0175066666667,25.0175066666667,0,1,22
734789,2696994,513,Coulsdon DFC,02/01/2020 00:00:00,02-Jan-2020 05:59:00,02-Jan-2020 14:27:59,0,0.998,0.825770619,1,0.5,0.6,0.768518519,08:29:00,0,54.039,0,15,T29-885kg,55,19,9,730.806998,83,194,02/01/2020 05:45,02/01/2020 14:15,01/01/1900 08:30,1,3.6026,01/01/1900 00:19,4.24166666666667,9.22101449275362,63.2600144927536,29.0996066666667,29.0996066666667,0,2,22
734795,2697000,513,Coulsdon DFC,02/01/2020 00:00:00,02-Jan-2020 06:10:00,02-Jan-2020 14:24:00,0,0.9682,0.826390957,0.963636364,0.5,0.666666667,0.759259259,08:14:00,0,37.219,0,18,T29-885kg,53,19,10,731.355997,82,241,02/01/2020 06:00,02/01/2020 14:30,01/01/1900 08:30,16,2.067722222,01/01/1900 00:11,4.11666666666667,8.94927536231884,46.1682753623188,21.2374066666667,21.2374066666667,0,3,22
734857,2697062,513,Coulsdon DFC,02/01/2020 00:00:00,02-Jan-2020 13:44:59,02-Jan-2020 21:13:59,0,0.9983,0.774209036,0.963636364,0.5,0.733333333,0.768518519,07:29:00,0,54.425,0,16,T29-885kg,53,19,11,685.174997,83,178,02/01/2020 13:45,02/01/2020 21:15,01/01/1900 07:30,0,3.4015625,01/01/1900 00:16,3.74166666666667,8.13405797101449,62.5590579710145,28.7771666666667,28.7771666666667,0,4,22
736087,2697828,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 06:07:00,03-Jan-2020 14:38:59,0,1.003,0.721167229,0.872727273,0.526315789,0.933333333,0.759259259,08:32:00,0,37.454,0,17,T29-885kg,48,20,14,638.232998,82,189,03/01/2020 06:00,03/01/2020 14:30,01/01/1900 08:30,0,2.203176471,01/01/1900 00:15,4.26666666666667,9.27536231884058,46.7293623188406,21.4955066666667,21.4955066666667,0,1,22
736086,2697827,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 06:42:00,03-Jan-2020 14:42:00,0,0.9418,0.855164971,0.945454545,0.5,0.866666667,0.777777778,08:00:00,0,48.248,0,16,T29-885kg,52,19,13,756.820999,84,207,03/01/2020 06:00,03/01/2020 14:30,01/01/1900 08:30,29,3.0155,01/01/1900 00:15,4,8.69565217391304,56.9436521739131,26.19408,26.19408,0,2,22
736108,2697849,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 06:48:59,03-Jan-2020 13:31:00,0,0.8927,0.805550278,1.036363636,0.421052632,0.6,0.759259259,06:42:00,0,40.648,0,14,T29-885kg,57,16,9,712.911996,82,161,03/01/2020 06:45,03/01/2020 14:15,01/01/1900 07:30,48,2.903428571,01/01/1900 00:15,3.35,7.28260869565217,47.9306086956522,22.04808,22.04808,0,3,22
736110,2697851,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 06:50:00,03-Jan-2020 13:54:59,0,0.9445,0.760793226,0.909090909,0.526315789,0.8,0.759259259,07:05:00,0,48.596,0,18,T29-885kg,50,20,12,673.302005,82,179,03/01/2020 06:45,03/01/2020 14:15,01/01/1900 07:30,24,2.699777778,01/01/1900 00:12,3.54166666666667,7.69927536231884,56.2952753623188,25.8958266666667,25.8958266666667,0,4,22
736113,2697854,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 06:50:00,03-Jan-2020 14:03:00,0,0.9631,0.927828247,1,0.578947368,0.933333333,0.842592593,07:13:00,0,44.15,0,18,T29-885kg,55,22,14,821.127999,91,192,03/01/2020 06:45,03/01/2020 14:15,01/01/1900 07:30,16,2.452777778,01/01/1900 00:11,3.60833333333333,7.84420289855072,51.9942028985507,23.9173333333333,23.9173333333333,0,5,22
737338,2699150,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:06:00,04-Jan-2020 15:43:00,0,1.1329,0.851098299,1.072727273,0.421052632,0.533333333,0.768518519,09:37:00,0,52.899,0,16,T29-885kg,59,16,8,753.221995,83,214,04/01/2020 06:00,04/01/2020 14:30,01/01/1900 08:30,0,3.3061875,01/01/1900 00:22,4.80833333333333,10.4528985507246,63.3518985507246,29.1418733333333,29.1418733333333,0,1,22
737290,2699092,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:35:59,04-Jan-2020 13:27:00,0,0.8054,0.815224851,1,0.552631579,0.533333333,0.777777778,06:51:00,0,44.124,0,16,T29-885kg,55,21,8,721.473993,84,166,04/01/2020 05:15,04/01/2020 13:45,01/01/1900 08:30,99,2.75775,01/01/1900 00:13,3.425,7.44565217391304,51.569652173913,23.72204,23.72204,0,2,22
738472,2700407,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 05:51:59,05-Jan-2020 13:20:00,0,0.9958,0.904280219,1,0.578947368,0.8,0.824074074,07:28:00,0,55.399,0,18,T29-885kg,55,22,12,800.287994,89,185,05/01/2020 05:45,05/01/2020 13:15,01/01/1900 07:30,1,3.077722222,01/01/1900 00:12,3.73333333333333,8.11594202898551,63.5149420289855,29.2168733333333,29.2168733333333,0,1,22
738481,2700416,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 06:06:00,05-Jan-2020 13:29:00,0,0.8685,0.873944619,0.981818182,0.5,0.8,0.787037037,07:23:00,0,43.776,0,16,T29-885kg,54,19,12,773.440988,85,180,05/01/2020 06:00,05/01/2020 14:30,01/01/1900 08:30,67,2.736,01/01/1900 00:14,3.69166666666667,8.02536231884058,51.8013623188406,23.8286266666667,23.8286266666667,0,2,22
738480,2700415,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 06:17:00,05-Jan-2020 14:40:59,0,0.9875,0.812328813,0.963636364,0.578947368,0.733333333,0.796296296,08:24:00,0,45.995,0,18,T29-885kg,53,22,11,718.9109997,86,213,05/01/2020 06:00,05/01/2020 14:30,01/01/1900 08:30,6,2.555277778,01/01/1900 00:14,4.2,9.1304347826087,55.1254347826087,25.3577,25.3577,0,3,22
738492,2700427,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 06:47:59,05-Jan-2020 14:14:00,0,0.9896,0.730102825,0.890909091,0.526315789,1,0.777777778,07:26:00,0,49.429,0,17,T29-885kg,49,20,15,646.1410005,84,210,05/01/2020 06:30,05/01/2020 14:00,01/01/1900 07:30,4,2.907588235,01/01/1900 00:13,3.71666666666667,8.07971014492754,57.5087101449275,26.4540066666667,26.4540066666667,0,4,22
738508,2700443,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 06:59:59,05-Jan-2020 14:38:59,0,1.0217,0.833963848,1.036363636,0.552631579,0.866666667,0.842592593,07:39:00,0,30.955,0,18,T29-885kg,57,21,13,738.0580055,91,184,05/01/2020 07:00,05/01/2020 14:30,01/01/1900 07:30,0,1.719722222,01/01/1900 00:14,3.825,8.31521739130435,39.2702173913043,18.0643,18.0643,0,5,22
738509,2700444,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 06:59:59,05-Jan-2020 14:43:00,0,1.0303,0.884880224,0.981818182,0.684210526,0.733333333,0.842592593,07:43:00,0,46.535,0,18,T29-885kg,54,26,11,783.118998,91,203,05/01/2020 07:00,05/01/2020 14:30,01/01/1900 07:30,0,2.585277778,01/01/1900 00:11,3.85833333333333,8.38768115942029,54.9226811594203,25.2644333333333,25.2644333333333,0,6,22
738425,2700360,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 08:00:00,05-Jan-2020 15:39:00,0,1.0219,0.887475702,1.054545455,0.526315789,0.666666667,0.814814815,07:39:00,0,61.8,0,17,T29-885kg,58,20,10,785.415996,88,205,05/01/2020 08:00,05/01/2020 15:30,01/01/1900 07:30,0,3.635294118,01/01/1900 00:12,3.825,8.31521739130435,70.1152173913043,32.253,32.253,0,7,22
738450,2700385,513,Coulsdon DFC,05/01/2020 00:00:00,05-Jan-2020 13:44:59,05-Jan-2020 21:28:00,0,1.03,0.744918641,0.890909091,0.552631579,0.8,0.759259259,07:43:00,0,52.273,0,17,T29-885kg,49,21,12,659.252997,82,174,05/01/2020 13:45,05/01/2020 21:15,01/01/1900 07:30,0,3.074882353,01/01/1900 00:16,3.85833333333333,8.38768115942029,60.6606811594203,27.9039133333333,27.9039133333333,0,8,22
739517,2701458,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 05:15:00,06-Jan-2020 13:15:00,0,0.9418,0.776342372,0.945454545,0.552631579,0.733333333,0.777777778,08:00:00,0,52.379,0,18,T29-885kg,52,21,11,687.062999,84,213,06/01/2020 05:15,06/01/2020 13:45,01/01/1900 08:30,29,2.909944444,01/01/1900 00:13,4,8.69565217391304,61.074652173913,28.09434,28.09434,0,1,22
739516,2701457,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 05:21:00,06-Jan-2020 12:57:59,0,0.8976,0.834152549,0.963636364,0.605263158,0.466666667,0.768518519,07:37:00,0,57.76,0,17,T29-885kg,53,23,7,738.225006,83,207,06/01/2020 05:15,06/01/2020 13:45,01/01/1900 08:30,52,3.397647059,01/01/1900 00:14,3.80833333333333,8.27898550724638,66.0389855072464,30.3779333333333,30.3779333333333,0,2,22
739577,2701518,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 05:35:00,06-Jan-2020 13:37:00,0,0.9447,0.744004516,0.945454545,0.710526316,0.2,0.759259259,08:02:00,0,46.002,0,15,T29-885kg,52,27,3,658.443997,82,179,06/01/2020 05:30,06/01/2020 14:00,01/01/1900 08:30,28,3.0668,01/01/1900 00:18,4.01666666666667,8.73188405797101,54.733884057971,25.1775866666667,25.1775866666667,0,3,22
739589,2701530,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 06:01:00,06-Jan-2020 13:01:00,0,0.9323,0.863727685,0.981818182,0.526315789,0.666666667,0.777777778,07:00:00,0,38.234,0,15,T29-885kg,54,20,10,764.399001,84,173,06/01/2020 06:00,06/01/2020 13:30,01/01/1900 07:30,30,2.548933333,01/01/1900 00:16,3.5,7.60869565217391,45.8426956521739,21.08764,21.08764,0,4,22
739616,2701557,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 06:45:00,06-Jan-2020 13:53:00,0,0.9532,0.82333447,0.981818182,0.526315789,0.666666667,0.777777778,07:08:00,0,43.267,0,16,T29-885kg,54,20,10,728.651006,84,179,06/01/2020 06:45,06/01/2020 14:15,01/01/1900 07:30,21,2.7041875,01/01/1900 00:13,3.56666666666667,7.7536231884058,51.0206231884058,23.4694866666667,23.4694866666667,0,5,22
739625,2701566,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 06:59:59,06-Jan-2020 14:15:00,0,0.9668,0.799472316,1,0.526315789,0.466666667,0.759259259,07:15:00,0,31.168,0,16,T29-885kg,55,20,7,707.533,82,197,06/01/2020 07:00,06/01/2020 14:30,01/01/1900 07:30,14,1.948,01/01/1900 00:12,3.625,7.8804347826087,39.0484347826087,17.96228,17.96228,0,6,22
739634,2701575,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 07:30:00,06-Jan-2020 16:17:00,0,1.1716,0.870679096,1,0.5,0.733333333,0.787037037,08:47:00,0,76.489,0,15,T29-885kg,55,19,11,770.551,85,188,06/01/2020 07:30,06/01/2020 15:00,01/01/1900 07:30,0,5.099266667,01/01/1900 00:19,4.39166666666667,9.54710144927536,86.0361014492754,39.5766066666667,39.5766066666667,0,7,22
739549,2701490,513,Coulsdon DFC,06/01/2020 00:00:00,06-Jan-2020 14:14:00,06-Jan-2020 21:28:00,0,0.9644,0.834544635,1,0.421052632,0.866666667,0.777777778,07:14:00,0,67.137,0,15,T29-885kg,55,16,13,738.572002,84,185,06/01/2020 13:45,06/01/2020 21:15,01/01/1900 07:30,16,4.4758,01/01/1900 00:14,3.61666666666667,7.86231884057971,74.9993188405797,34.4996866666667,34.4996866666667,0,1,22
740605,2706191,513,Coulsdon DFC,07/01/2020 00:00:00,07-Jan-2020 05:36:00,07-Jan-2020 13:12:00,0,1.0141,0.871872313,1,0.526315789,0.933333333,0.824074074,07:36:00,0,60.401,0,19,T29-885kg,55,20,14,771.606997,89,211,07/01/2020 05:30,07/01/2020 13:00,01/01/1900 07:30,0,3.179,01/01/1900 00:12,3.8,8.26086956521739,68.6618695652174,31.58446,31.58446,0,1,22
740608,2706194,513,Coulsdon DFC,07/01/2020 00:00:00,07-Jan-2020 13:44:59,07-Jan-2020 21:44:00,0,1.0649,0.854050843,1,0.447368421,0.866666667,0.787037037,07:59:00,0,80.87,0,15,T29-885kg,55,17,13,755.834996,85,163,07/01/2020 13:45,07/01/2020 21:15,01/01/1900 07:30,0,5.391333333,01/01/1900 00:18,3.99166666666667,8.67753623188406,89.5475362318841,41.1918666666667,41.1918666666667,0,1,22
741652,2710665,513,Coulsdon DFC,08/01/2020 00:00:00,08-Jan-2020 06:01:59,08-Jan-2020 12:59:59,0,0.8211,0.86093221,0.981818182,0.473684211,0.666666667,0.759259259,06:58:00,0,48.758,0,16,T29-885kg,54,18,10,761.925006,82,189,08/01/2020 06:00,08/01/2020 14:30,01/01/1900 08:30,91,3.047375,01/01/1900 00:12,3.48333333333333,7.57246376811594,56.3304637681159,25.9120133333333,25.9120133333333,0,1,22
741675,2710688,513,Coulsdon DFC,08/01/2020 00:00:00,08-Jan-2020 06:45:00,08-Jan-2020 14:20:00,0,1.0126,0.811366103,0.890909091,0.605263158,0.8,0.777777778,07:35:00,0,64.96,0,17,T29-885kg,49,23,12,718.059001,84,183,08/01/2020 06:45,08/01/2020 14:15,01/01/1900 07:30,0,3.821176471,01/01/1900 00:13,3.79166666666667,8.2427536231884,73.2027536231884,33.6732666666667,33.6732666666667,0,2,22
741619,2710632,513,Coulsdon DFC,08/01/2020 00:00:00,08-Jan-2020 14:15:00,08-Jan-2020 21:55:00,0,1.0227,0.827244068,1.018181818,0.5,0.733333333,0.796296296,07:40:00,0,61.567,0,17,T29-885kg,56,19,11,732.111,86,182,08/01/2020 14:15,08/01/2020 21:45,01/01/1900 07:30,0,3.621588235,01/01/1900 00:12,3.83333333333333,8.33333333333333,69.9003333333333,32.1541533333333,32.1541533333333,0,1,22
742690,2712069,513,Coulsdon DFC,09/01/2020 00:00:00,09-Jan-2020 13:44:59,09-Jan-2020 21:12:00,0,0.9942,0.82604068,0.963636364,0.447368421,1,0.787037037,07:27:00,0,45.93,0,15,T29-885kg,53,17,15,731.046002,85,174,09/01/2020 13:45,09/01/2020 21:15,01/01/1900 07:30,2,3.062,01/01/1900 00:17,3.725,8.09782608695652,54.0278260869565,24.8528,24.8528,0,1,22
743953,2713371,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 05:24:00,10-Jan-2020 13:37:00,0,0.9672,0.853611303,1.018181818,0.447368421,0.6,0.759259259,08:13:00,0,55.338,0,16,T29-885kg,56,17,9,755.446003,82,198,10/01/2020 05:15,10/01/2020 13:45,01/01/1900 08:30,16,3.458625,01/01/1900 00:16,4.10833333333333,8.93115942028986,64.2691594202899,29.5638133333333,29.5638133333333,0,1,22
743999,2713418,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 05:29:59,10-Jan-2020 14:01:00,0,1.0035,0.81107682,1.036363636,0.473684211,0.466666667,0.759259259,08:31:00,0,51.863,0,16,T29-885kg,57,18,7,717.802986,82,192,10/01/2020 05:30,10/01/2020 14:00,01/01/1900 08:30,0,3.2414375,01/01/1900 00:20,4.25833333333333,9.2572463768116,61.1202463768116,28.1153133333333,28.1153133333333,0,2,22
744009,2713428,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 05:44:00,10-Jan-2020 13:38:00,0,0.9312,0.791885869,1.036363636,0.447368421,0.533333333,0.759259259,07:54:00,0,40.277,0,16,T29-885kg,57,17,8,700.818994,82,215,10/01/2020 05:30,10/01/2020 14:00,01/01/1900 08:30,35,2.5173125,01/01/1900 00:14,3.95,8.58695652173913,48.8639565217391,22.47742,22.47742,0,3,22
744027,2713446,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 05:56:00,10-Jan-2020 14:24:00,0,0.9977,0.81801808,0.963636364,0.578947368,0.533333333,0.768518519,08:28:00,0,46.67,0,17,T29-885kg,53,22,8,723.9460006,83,186,10/01/2020 05:45,10/01/2020 14:15,01/01/1900 08:30,1,2.745294118,01/01/1900 00:17,4.23333333333333,9.20289855072464,55.8728985507246,25.7015333333333,25.7015333333333,0,4,22
744078,2713497,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 07:31:00,10-Jan-2020 15:10:00,0,1.0218,0.878227125,0.963636364,0.578947368,0.666666667,0.787037037,07:39:00,0,64.319,0,17,T29-885kg,53,22,10,777.2310055,85,177,10/01/2020 07:30,10/01/2020 15:00,01/01/1900 07:30,0,3.783470588,01/01/1900 00:14,3.825,8.31521739130435,72.6342173913043,33.41174,33.41174,0,5,22
743982,2713401,513,Coulsdon DFC,10/01/2020 00:00:00,10-Jan-2020 13:24:00,10-Jan-2020 20:46:00,0,0.9816,0.845931068,1,0.447368421,0.8,0.777777778,07:22:00,0,55.149,0,17,T29-885kg,55,17,12,748.648995,84,186,10/01/2020 13:15,10/01/2020 20:45,01/01/1900 07:30,8,3.244058824,01/01/1900 00:13,3.68333333333333,8.00724637681159,63.1562463768116,29.0518733333333,29.0518733333333,0,6,22
745352,2714768,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:01:00,11-Jan-2020 13:55:59,0,0.9328,0.873389828,1,0.526315789,0.8,0.805555556,07:55:00,0,47.56,0,17,T29-885kg,55,20,12,772.949998,87,210,11/01/2020 05:30,11/01/2020 14:00,01/01/1900 08:30,34,2.797647059,01/01/1900 00:13,3.95833333333333,8.60507246376812,56.1650724637681,25.8359333333333,25.8359333333333,0,1,22
745369,2714785,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:01:59,11-Jan-2020 14:31:00,0,0.9968,0.87331186,0.981818182,0.526315789,0.733333333,0.787037037,08:29:00,0,79.62,0,18,T29-885kg,54,20,11,772.880996,85,211,11/01/2020 06:00,11/01/2020 14:30,01/01/1900 08:30,1,4.423333333,01/01/1900 00:14,4.24166666666667,9.22101449275362,88.8410144927536,40.8668666666667,40.8668666666667,0,2,22
745375,2714791,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:14:59,11-Jan-2020 13:47:00,0,1.0062,0.945270058,1.072727273,0.526315789,0.8,0.842592593,07:32:00,0,33.87,0,17,T29-885kg,59,20,12,836.564001,91,197,11/01/2020 06:15,11/01/2020 13:45,01/01/1900 07:30,0,1.992352941,01/01/1900 00:13,3.76666666666667,8.18840579710145,42.0584057971014,19.3468666666667,19.3468666666667,0,3,22
745373,2714789,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:20:00,11-Jan-2020 13:38:00,0,0.9747,0.850975148,1.018181818,0.710526316,0.8,0.87962963,07:18:00,0,47.737,0,19,T29-885kg,56,27,12,753.113006,95,225,11/01/2020 06:15,11/01/2020 13:45,01/01/1900 07:30,11,2.512473684,01/01/1900 00:09,3.65,7.93478260869565,55.6717826086956,25.60902,25.60902,0,4,22
745372,2714788,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:23:00,11-Jan-2020 13:52:00,0,0.9989,0.809812426,0.927272727,0.552631579,0.8,0.777777778,07:29:00,0,61.604,0,14,T29-885kg,51,21,12,716.683997,84,172,11/01/2020 06:15,11/01/2020 13:45,01/01/1900 07:30,0,4.400285714,01/01/1900 00:16,3.74166666666667,8.13405797101449,69.7380579710145,32.0795066666667,32.0795066666667,0,5,22
745382,2714798,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:34:00,11-Jan-2020 13:23:00,0,0.9099,0.902050846,1.018181818,0.552631579,0.933333333,0.842592593,06:49:00,0,38.35,0,16,T29-885kg,56,21,14,798.314999,91,196,11/01/2020 06:30,11/01/2020 14:00,01/01/1900 07:30,40,2.396875,01/01/1900 00:13,3.40833333333333,7.40942028985507,45.7594202898551,21.0493333333333,21.0493333333333,0,6,22
745367,2714783,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:35:59,11-Jan-2020 13:42:00,0,0.9476,0.833326559,1,0.526315789,0.733333333,0.796296296,07:06:00,0,46.849,0,16,T29-885kg,55,20,11,737.494005,86,171,11/01/2020 06:00,11/01/2020 13:30,01/01/1900 07:30,23,2.9280625,01/01/1900 00:12,3.55,7.71739130434783,54.5663913043478,25.10054,25.10054,0,7,22
745395,2714811,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:47:59,11-Jan-2020 13:59:00,0,0.9593,0.82066101,0.927272727,0.5,0.8,0.759259259,07:11:00,0,54.666,0,16,T29-885kg,51,19,12,726.284994,82,173,11/01/2020 06:45,11/01/2020 14:15,01/01/1900 07:30,18,3.416625,01/01/1900 00:14,3.59166666666667,7.80797101449275,62.4739710144928,28.7380266666667,28.7380266666667,0,8,22
745396,2714812,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:54:00,11-Jan-2020 14:20:00,0,0.9913,0.808202252,0.963636364,0.526315789,0.6,0.759259259,07:26:00,0,61.105,0,16,T29-885kg,53,20,9,715.258993,82,183,11/01/2020 06:45,11/01/2020 14:15,01/01/1900 07:30,3,3.8190625,01/01/1900 00:14,3.71666666666667,8.07971014492754,69.1847101449275,31.8249666666667,31.8249666666667,0,9,22
745397,2714813,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 06:57:00,11-Jan-2020 14:13:00,0,0.9677,0.89784181,1,0.552631579,0.733333333,0.805555556,07:16:00,0,53.887,0,17,T29-885kg,55,21,11,794.590002,87,184,11/01/2020 06:45,11/01/2020 14:15,01/01/1900 07:30,14,3.169823529,01/01/1900 00:13,3.63333333333333,7.89855072463768,61.7855507246377,28.4213533333333,28.4213533333333,0,10,22
745409,2714825,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 07:15:00,11-Jan-2020 14:56:00,0,1.0251,0.750383055,0.945454545,0.578947368,0.666666667,0.777777778,07:41:00,0,38.598,0,18,T29-885kg,52,22,10,664.0890033,84,193,11/01/2020 07:15,11/01/2020 14:45,01/01/1900 07:30,0,2.144333333,01/01/1900 00:11,3.84166666666667,8.35144927536232,46.9494492753623,21.5967466666667,21.5967466666667,0,11,22
745419,2714835,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 07:30:00,11-Jan-2020 16:01:00,0,1.0026,0.839901707,0.981818182,0.526315789,0.733333333,0.787037037,08:31:00,0,60.773,0,16,T29-885kg,54,20,11,743.313011,85,187,11/01/2020 07:30,11/01/2020 16:00,01/01/1900 08:30,0,3.7983125,01/01/1900 00:19,4.25833333333333,9.2572463768116,70.0302463768116,32.2139133333333,32.2139133333333,0,12,22
745426,2714842,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 07:49:00,11-Jan-2020 15:57:59,0,1.0185,0.808327682,1,0.447368421,0.666666667,0.759259259,08:09:00,0,49.565,0,17,T29-885kg,55,17,10,715.369999,82,196,11/01/2020 07:45,11/01/2020 15:45,01/01/1900 08:00,0,2.915588235,01/01/1900 00:15,4.075,8.85869565217391,58.4236956521739,26.8749,26.8749,0,13,22
745325,2714741,513,Coulsdon DFC,11/01/2020 00:00:00,11-Jan-2020 12:14:59,11-Jan-2020 20:20:00,0,1.0104,0.761358184,0.909090909,0.526315789,0.8,0.759259259,08:05:00,0,77.628,0,16,T29-885kg,50,20,12,673.801993,82,155,11/01/2020 12:15,11/01/2020 20:15,01/01/1900 08:00,0,4.85175,01/01/1900 00:17,4.04166666666667,8.78623188405797,86.414231884058,39.7505466666667,39.7505466666667,0,14,22
746455,2715894,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 05:28:59,12-Jan-2020 12:58:59,0,1.0009,0.778341247,1,0.473684211,0.666666667,0.768518519,07:30:00,0,42.51,0,17,T29-885kg,55,18,10,688.832004,83,176,12/01/2020 05:15,12/01/2020 12:45,01/01/1900 07:30,0,2.500588235,01/01/1900 00:11,3.75,8.15217391304348,50.6621739130435,23.3046,23.3046,0,1,22
746509,2715948,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 05:58:00,12-Jan-2020 13:08:59,0,0.9577,0.801448589,1,0.526315789,0.666666667,0.787037037,07:11:00,0,56.487,0,18,T29-885kg,55,20,10,709.282001,85,186,12/01/2020 05:45,12/01/2020 13:15,01/01/1900 07:30,19,3.138166667,01/01/1900 00:13,3.59166666666667,7.80797101449275,64.2949710144927,29.5756866666667,29.5756866666667,0,2,22
746514,2715953,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 06:00:00,12-Jan-2020 13:31:59,0,1.0049,0.803318652,1,0.526315789,0.466666667,0.759259259,07:32:00,0,40.8,0,17,T29-885kg,55,20,7,710.937007,82,204,12/01/2020 06:00,12/01/2020 13:30,01/01/1900 07:30,0,2.4,01/01/1900 00:12,3.76666666666667,8.18840579710145,48.9884057971015,22.5346666666667,22.5346666666667,0,3,22
746520,2715959,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 06:22:00,12-Jan-2020 13:57:00,0,1.012,0.798062146,0.981818182,0.5,0.6,0.759259259,07:35:00,0,41.827,0,17,T29-885kg,54,19,9,706.284999,82,196,12/01/2020 06:15,12/01/2020 13:45,01/01/1900 07:30,0,2.460411765,01/01/1900 00:13,3.79166666666667,8.2427536231884,50.0697536231884,23.0320866666667,23.0320866666667,0,4,22
746523,2715962,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 06:31:00,12-Jan-2020 13:49:00,0,0.9719,0.826680216,1.018181818,0.447368421,0.6,0.759259259,07:18:00,0,41.592,0,13,T29-885kg,56,17,9,731.611991,82,167,12/01/2020 06:15,12/01/2020 13:45,01/01/1900 07:30,12,3.199384615,01/01/1900 00:18,3.65,7.93478260869565,49.5267826086956,22.78232,22.78232,0,5,22
746510,2715949,513,Coulsdon DFC,12/01/2020 00:00:00,12-Jan-2020 06:32:00,12-Jan-2020 14:16:00,0,0.9088,0.785951405,0.927272727,0.552631579,0.933333333,0.796296296,07:44:00,0,47.672,0,18,T29-885kg,51,21,14,695.566993,86,199,12/01/2020 05:45,12/01/2020 14:15,01/01/1900 08:30,46,2.648444444,01/01/1900 00:14,3.86666666666667,8.40579710144928,56.0777971014493,25.7957866666667,25.7957866666667,0,6,22
