Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargertype
380507,2093550,513,Coulsdon DFC,02/02/2019 00:00:00,02-Feb-2019 09:01:59,02-Feb-2019 17:38:59,0,1.1468,0.93114125,0.981818182,0.5,0.8,0.787037037,08:37:00,0,71.475,0,16,box van,54,19,12,744.913,85,178,02/02/2019 08:45,02/02/2019 16:15,01/01/1900 07:30,0,4.4671875,01/01/1900 00:18,4.30833333333333,9.36594202898551,80.8409420289855,37.1868333333333,37.1868333333333,0,8,45
381497,2094570,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 05:16:00,03-Feb-2019 13:52:00,0,1.0125,0.865147503,0.890909091,0.552631579,0.8,0.759259259,08:36:00,0,55.535,0,18,box van,49,21,12,692.118002,82,224,03/02/2019 05:15,03/02/2019 13:45,01/01/1900 08:30,0,3.085277778,01/01/1900 00:15,4.3,9.34782608695652,64.8828260869565,29.8461,29.8461,0,1,45
381543,2094616,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 06:09:00,03-Feb-2019 14:24:00,0,0.9712,0.951507501,0.981818182,0.473684211,0.866666667,0.787037037,08:15:00,0,88.752,0,17,box van,54,18,13,761.206001,85,186,03/02/2019 06:00,03/02/2019 14:30,01/01/1900 08:30,14,5.220705882,01/01/1900 00:18,4.125,8.96739130434783,97.7193913043478,44.95092,44.95092,0,2,45
381549,2094622,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 06:38:00,03-Feb-2019 13:59:00,0,0.9802,0.855793749,0.981818182,0.552631579,0.8,0.805555556,07:21:00,0,39.58,0,19,box van,54,21,12,684.634999,87,192,03/02/2019 06:15,03/02/2019 13:45,01/01/1900 07:30,8,2.083157895,01/01/1900 00:12,3.675,7.98913043478261,47.5691304347826,21.8818,21.8818,0,3,45
381556,2094629,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 07:03:00,03-Feb-2019 13:53:59,0,0.9125,0.905545006,1.036363636,0.473684211,0.466666667,0.759259259,06:51:00,0,49.194,0,16,box van,57,18,7,724.436005,82,171,03/02/2019 06:30,03/02/2019 14:00,01/01/1900 07:30,39,3.074625,01/01/1900 00:14,3.425,7.44565217391304,56.639652173913,26.05424,26.05424,0,4,45
381588,2094661,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 08:00:00,03-Feb-2019 15:43:00,0,1.0309,0.961375004,0.872727273,0.526315789,0.933333333,0.759259259,07:43:00,0,55.434,0,16,box van,48,20,14,769.100003,82,168,03/02/2019 08:00,03/02/2019 15:30,01/01/1900 07:30,0,3.464625,01/01/1900 00:15,3.85833333333333,8.38768115942029,63.8216811594203,29.3579733333333,29.3579733333333,0,5,45
381589,2094662,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 08:04:00,03-Feb-2019 15:40:00,0,1.0126,0.904026255,0.927272727,0.5,1,0.787037037,07:36:00,0,59.477,0,16,box van,51,19,15,723.221004,85,178,03/02/2019 08:00,03/02/2019 15:30,01/01/1900 07:30,0,3.7173125,01/01/1900 00:17,3.8,8.26086956521739,67.7378695652174,31.15942,31.15942,0,6,45
381594,2094667,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 09:19:00,03-Feb-2019 16:06:00,0,0.9044,0.96692375,0.927272727,0.578947368,0.666666667,0.768518519,06:47:00,0,39.11,0,16,box van,51,22,10,773.539,83,166,03/02/2019 08:30,03/02/2019 16:00,01/01/1900 07:30,43,2.444375,01/01/1900 00:13,3.39166666666667,7.3731884057971,46.4831884057971,21.3822666666667,21.3822666666667,0,7,45
381510,2094583,513,Coulsdon DFC,03/02/2019 00:00:00,03-Feb-2019 13:15:00,03-Feb-2019 21:28:00,0,1.0971,0.915914998,1,0.552631579,0.6,0.787037037,08:13:00,0,48.277,0,18,box van,55,21,9,732.731998,85,201,03/02/2019 13:15,03/02/2019 20:45,01/01/1900 07:30,0,2.682055556,01/01/1900 00:14,4.10833333333333,8.93115942028986,57.2081594202899,26.3157533333333,26.3157533333333,0,8,45
382443,2095563,513,Coulsdon DFC,04/02/2019 00:00:00,04-Feb-2019 05:15:00,04-Feb-2019 13:37:00,0,0.9851,0.967677503,0.927272727,0.552631579,0.733333333,0.768518519,08:22:00,0,52.003,0,16,box van,51,21,11,774.142002,83,185,04/02/2019 05:15,04/02/2019 13:45,01/01/1900 08:30,7,3.2501875,01/01/1900 00:17,4.18333333333333,9.09420289855072,61.0972028985507,28.1047133333333,28.1047133333333,0,1,45
382497,2095618,513,Coulsdon DFC,04/02/2019 00:00:00,04-Feb-2019 05:46:00,04-Feb-2019 14:04:00,0,0.9776,0.907558756,0.981818182,0.578947368,0.4,0.759259259,08:18:00,0,59.396,0,19,box van,54,22,6,726.047005,82,195,04/02/2019 05:45,04/02/2019 14:15,01/01/1900 08:30,11,3.126105263,01/01/1900 00:13,4.15,9.02173913043478,68.4177391304348,31.47216,31.47216,0,2,45
382503,2095624,513,Coulsdon DFC,04/02/2019 00:00:00,04-Feb-2019 06:01:00,04-Feb-2019 14:37:00,0,1.0118,0.988167494,1,0.578947368,0.333333333,0.759259259,08:36:00,0,48.984,0,16,box van,55,22,5,790.533995,82,181,04/02/2019 06:00,04/02/2019 14:30,01/01/1900 08:30,0,3.0615,01/01/1900 00:16,4.3,9.34782608695652,58.3318260869565,26.83264,26.83264,0,3,45
382505,2095626,513,Coulsdon DFC,04/02/2019 00:00:00,04-Feb-2019 06:14:59,04-Feb-2019 13:57:00,0,1.0269,0.994253744,1.054545455,0.5,0.4,0.768518519,07:42:00,0,67.084,0,16,box van,58,19,6,795.402995,83,174,04/02/2019 06:15,04/02/2019 13:45,01/01/1900 07:30,0,4.19275,01/01/1900 00:16,3.85,8.3695652173913,75.4535652173913,34.70864,34.70864,0,4,45
383442,2096604,513,Coulsdon DFC,05/02/2019 00:00:00,05-Feb-2019 05:45:00,05-Feb-2019 14:22:00,0,1.0146,0.897696251,1.018181818,0.473684211,0.533333333,0.759259259,08:37:00,0,46.205,0,15,box van,56,18,8,718.157001,82,204,05/02/2019 05:45,05/02/2019 14:15,01/01/1900 08:30,0,3.080333333,01/01/1900 00:20,4.30833333333333,9.36594202898551,55.5709420289855,25.5626333333333,25.5626333333333,0,1,45
385350,2099273,513,Coulsdon DFC,07/02/2019 00:00:00,07-Feb-2019 07:07:00,07-Feb-2019 14:36:00,0,0.9969,0.811661246,0.981818182,0.447368421,0.733333333,0.759259259,07:29:00,0,47.881,0,17,box van,54,17,11,649.328997,82,179,07/02/2019 07:00,07/02/2019 14:30,01/01/1900 07:30,1,2.816529412,01/01/1900 00:13,3.74166666666667,8.13405797101449,56.0150579710145,25.7669266666667,25.7669266666667,0,1,45
386497,2101640,513,Coulsdon DFC,08/02/2019 00:00:00,08-Feb-2019 05:46:00,08-Feb-2019 13:48:00,0,0.9449,0.936991249,1,0.473684211,0.866666667,0.796296296,08:02:00,0,75.179,0,17,box van,55,18,13,749.592999,86,187,08/02/2019 05:45,08/02/2019 14:15,01/01/1900 08:30,28,4.422294118,01/01/1900 00:14,4.01666666666667,8.73188405797101,83.910884057971,38.5990066666667,38.5990066666667,0,1,45
386501,2101644,513,Coulsdon DFC,08/02/2019 00:00:00,08-Feb-2019 06:06:00,08-Feb-2019 14:18:59,0,0.9671,0.980686255,1,0.526315789,0.533333333,0.768518519,08:13:00,0,39.423,0,16,box van,55,20,8,784.549004,83,185,08/02/2019 06:00,08/02/2019 14:30,01/01/1900 08:30,16,2.4639375,01/01/1900 00:16,4.10833333333333,8.93115942028986,48.3541594202899,22.2429133333333,22.2429133333333,0,2,45
386510,2101653,513,Coulsdon DFC,08/02/2019 00:00:00,08-Feb-2019 06:17:00,08-Feb-2019 13:50:00,0,1.0062,0.916043748,0.927272727,0.578947368,0.666666667,0.768518519,07:33:00,0,53.957,0,18,box van,51,22,10,732.834998,83,190,08/02/2019 06:15,08/02/2019 13:45,01/01/1900 07:30,0,2.997611111,01/01/1900 00:13,3.775,8.20652173913043,62.1635217391304,28.59522,28.59522,0,3,45
386542,2101685,513,Coulsdon DFC,08/02/2019 00:00:00,08-Feb-2019 07:30:00,08-Feb-2019 14:23:00,0,0.9191,0.972951254,0.981818182,0.526315789,0.733333333,0.787037037,06:53:00,0,53.93,0,16,box van,54,20,11,778.361003,85,155,08/02/2019 07:30,08/02/2019 15:00,01/01/1900 07:30,36,3.370625,01/01/1900 00:14,3.44166666666667,7.48188405797101,61.411884057971,28.2494666666667,28.2494666666667,0,4,45
386467,2101610,513,Coulsdon DFC,08/02/2019 00:00:00,08-Feb-2019 14:15:00,08-Feb-2019 21:44:00,0,0.9993,0.935064995,0.909090909,0.578947368,0.666666667,0.759259259,07:29:00,0,53.041,0,17,box van,50,22,10,748.051996,82,170,08/02/2019 14:15,08/02/2019 21:45,01/01/1900 07:30,0,3.120058824,01/01/1900 00:13,3.74166666666667,8.13405797101449,61.1750579710145,28.1405266666667,28.1405266666667,0,1,45
387640,2103088,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 05:15:00,09-Feb-2019 13:50:00,0,1.0108,0.956670016,1.036363636,0.473684211,0.6,0.777777778,08:35:00,0,47.174,0,18,box van,57,18,9,765.336013,84,202,09/02/2019 05:15,09/02/2019 13:45,01/01/1900 08:30,0,2.620777778,01/01/1900 00:15,4.29166666666667,9.32971014492754,56.5037101449275,25.9917066666667,25.9917066666667,0,1,45
387652,2103100,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 05:36:00,09-Feb-2019 12:59:59,0,0.9867,0.927792499,1.072727273,0.394736842,0.533333333,0.759259259,07:24:00,0,45.311,0,15,box van,59,15,8,742.233999,82,177,09/02/2019 05:30,09/02/2019 13:00,01/01/1900 07:30,5,3.020733333,01/01/1900 00:15,3.7,8.04347826086956,53.3544782608696,24.54306,24.54306,0,2,45
387673,2103121,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 05:45:00,09-Feb-2019 13:05:00,0,0.9791,0.931063751,1.018181818,0.526315789,0.733333333,0.805555556,07:20:00,0,55.208,0,17,box van,56,20,11,744.851001,87,172,09/02/2019 05:45,09/02/2019 13:15,01/01/1900 07:30,9,3.247529412,01/01/1900 00:13,3.66666666666667,7.97101449275362,63.1790144927536,29.0623466666667,29.0623466666667,0,3,45
387674,2103122,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 05:45:00,09-Feb-2019 13:25:00,0,1.0234,0.995736253,1.145454545,0.447368421,0.466666667,0.805555556,07:40:00,0,44.397,0,18,box van,63,17,7,796.589002,87,192,09/02/2019 05:45,09/02/2019 13:15,01/01/1900 07:30,0,2.4665,01/01/1900 00:13,3.83333333333333,8.33333333333333,52.7303333333333,24.2559533333333,24.2559533333333,0,4,45
387666,2103114,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 05:49:00,09-Feb-2019 13:36:00,0,0.9165,0.900724995,0.945454545,0.526315789,0.933333333,0.796296296,07:47:00,0,41.525,0,18,box van,52,20,14,720.579996,86,178,09/02/2019 05:30,09/02/2019 14:00,01/01/1900 08:30,42,2.306944444,01/01/1900 00:14,3.89166666666667,8.46014492753623,49.9851449275362,22.9931666666667,22.9931666666667,0,5,45
387686,2103134,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:23:00,09-Feb-2019 13:52:00,0,0.998,0.881582499,0.963636364,0.578947368,0.866666667,0.814814815,07:29:00,0,79.486,0,17,box van,53,22,13,705.2659993,88,178,09/02/2019 06:15,09/02/2019 13:45,01/01/1900 07:30,0,4.675647059,01/01/1900 00:12,3.74166666666667,8.13405797101449,87.6200579710145,40.3052266666667,40.3052266666667,0,6,45
387687,2103135,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:30:00,09-Feb-2019 13:57:00,0,0.9924,0.973524993,0.963636364,0.578947368,1,0.833333333,07:27:00,0,44.614,0,17,box van,53,22,15,778.819994,90,178,09/02/2019 06:15,09/02/2019 13:45,01/01/1900 07:30,3,2.624352941,01/01/1900 00:14,3.725,8.09782608695652,52.7118260869565,24.24744,24.24744,0,7,45
387700,2103148,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:30:00,09-Feb-2019 14:12:00,0,1.0271,0.935734998,0.963636364,0.605263158,0.933333333,0.833333333,07:42:00,0,47.761,0,20,box van,53,23,14,748.587998,90,178,09/02/2019 06:30,09/02/2019 14:00,01/01/1900 07:30,0,2.38805,01/01/1900 00:12,3.85,8.3695652173913,56.1305652173913,25.82006,25.82006,0,8,45
387677,2103125,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:35:59,09-Feb-2019 13:39:00,0,0.8279,0.98511,0.872727273,0.657894737,0.866666667,0.796296296,07:03:00,0,59.87,0,17,box van,48,25,13,788.088,86,180,09/02/2019 05:45,09/02/2019 14:15,01/01/1900 08:30,87,3.521764706,01/01/1900 00:14,3.525,7.66304347826087,67.5330434782609,31.0652,31.0652,0,9,45
387699,2103147,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:35:59,09-Feb-2019 14:12:00,0,1.0149,0.888301249,0.963636364,0.5,0.733333333,0.768518519,07:36:00,0,38.439,0,18,box van,53,19,11,710.640999,83,182,09/02/2019 06:30,09/02/2019 14:00,01/01/1900 07:30,0,2.1355,01/01/1900 00:12,3.8,8.26086956521739,46.6998695652174,21.48194,21.48194,0,10,45
387704,2103153,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 06:46:59,09-Feb-2019 14:20:00,0,1.0049,0.969246253,0.981818182,0.605263158,0.933333333,0.842592593,07:33:00,0,42.264,0,20,box van,54,23,14,775.397002,91,214,09/02/2019 06:45,09/02/2019 14:15,01/01/1900 07:30,0,2.1132,01/01/1900 00:11,3.775,8.20652173913043,50.4705217391304,23.21644,23.21644,0,11,45
387723,2103172,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 07:15:00,09-Feb-2019 14:59:00,0,1.0316,0.883266251,1.018181818,0.473684211,0.8,0.796296296,07:44:00,0,61.33,0,18,box van,56,18,12,706.613001,86,183,09/02/2019 07:15,09/02/2019 14:45,01/01/1900 07:30,0,3.407222222,01/01/1900 00:13,3.86666666666667,8.40579710144928,69.7357971014493,32.0784666666667,32.0784666666667,0,12,45
387713,2103162,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 07:20:59,09-Feb-2019 15:08:00,0,1.036,0.921056252,0.963636364,0.526315789,0.8,0.787037037,07:47:00,0,40.608,0,19,box van,53,20,12,736.8450015,85,209,09/02/2019 07:00,09/02/2019 14:30,01/01/1900 07:30,0,2.137263158,01/01/1900 00:12,3.89166666666667,8.46014492753623,49.0681449275362,22.5713466666667,22.5713466666667,0,13,45
387737,2103186,513,Coulsdon DFC,09/02/2019 00:00:00,09-Feb-2019 07:44:59,09-Feb-2019 15:28:00,0,1.0306,0.8865575,1,0.526315789,0.866666667,0.814814815,07:43:00,0,64.429,0,17,box van,55,20,13,709.246,88,155,09/02/2019 07:45,09/02/2019 15:15,01/01/1900 07:30,0,3.789941176,01/01/1900 00:16,3.85833333333333,8.38768115942029,72.8166811594203,33.4956733333333,33.4956733333333,0,14,45
388632,2104109,513,Coulsdon DFC,10/02/2019 00:00:00,10-Feb-2019 05:17:59,10-Feb-2019 13:37:00,0,0.9786,0.887176266,1,0.473684211,0.6,0.759259259,08:19:00,0,61.008,0,16,box van,55,18,9,709.741013,82,172,10/02/2019 05:15,10/02/2019 13:45,01/01/1900 08:30,10,3.813,01/01/1900 00:18,4.15833333333333,9.03985507246377,70.0478550724638,32.2220133333333,32.2220133333333,0,1,45
388678,2104155,513,Coulsdon DFC,10/02/2019 00:00:00,10-Feb-2019 06:09:00,10-Feb-2019 14:33:00,0,0.9893,0.926307495,1,0.578947368,0.4,0.768518519,08:24:00,0,44.448,0,15,box van,55,22,6,741.045996,83,200,10/02/2019 06:00,10/02/2019 14:30,01/01/1900 08:30,5,2.9632,01/01/1900 00:20,4.2,9.1304347826087,53.5784347826087,24.64608,24.64608,0,2,45
389567,2106402,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 05:22:00,11-Feb-2019 13:55:59,0,1.008,0.965146246,1,0.552631579,0.466666667,0.768518519,08:34:00,0,48.433,0,19,box van,55,21,7,772.116997,83,218,11/02/2019 05:15,11/02/2019 13:45,01/01/1900 08:30,0,2.549105263,01/01/1900 00:13,4.28333333333333,9.31159420289855,57.7445942028986,26.5625133333333,26.5625133333333,0,1,45
389584,2106419,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 05:29:59,11-Feb-2019 13:27:00,0,0.9345,0.967974984,0.945454545,0.631578947,0.666666667,0.796296296,07:57:00,0,55.579,0,18,box van,52,24,10,774.379987,86,193,11/02/2019 05:30,11/02/2019 14:00,01/01/1900 08:30,33,3.087722222,01/01/1900 00:14,3.975,8.64130434782609,64.2203043478261,29.54134,29.54134,0,2,45
389570,2106405,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 05:36:00,11-Feb-2019 13:14:00,0,1.0171,0.992600007,0.909090909,0.578947368,0.933333333,0.796296296,07:38:00,0,43.704,0,15,box van,50,22,14,794.0800055,86,170,11/02/2019 05:30,11/02/2019 13:00,01/01/1900 07:30,0,2.9136,01/01/1900 00:16,3.81666666666667,8.29710144927536,52.0011014492754,23.9205066666667,23.9205066666667,0,3,45
389625,2106460,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 06:00:00,11-Feb-2019 14:38:59,0,1.0188,0.974415001,1,0.605263158,0.666666667,0.814814815,08:39:00,0,53.396,0,19,box van,55,23,10,779.532001,88,205,11/02/2019 06:00,11/02/2019 14:30,01/01/1900 08:30,0,2.810315789,01/01/1900 00:15,4.325,9.40217391304348,62.7981739130435,28.88716,28.88716,0,4,45
389633,2106468,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 06:23:00,11-Feb-2019 13:44:59,0,0.9835,0.86743,0.981818182,0.5,0.866666667,0.796296296,07:22:00,0,44,0,17,box van,54,19,13,693.944,86,159,11/02/2019 06:15,11/02/2019 13:45,01/01/1900 07:30,7,2.588235294,01/01/1900 00:16,3.68333333333333,8.00724637681159,52.0072463768116,23.9233333333333,23.9233333333333,0,5,45
389641,2106476,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 06:30:00,11-Feb-2019 14:05:00,0,1.0112,0.947307504,0.890909091,0.552631579,1,0.787037037,07:35:00,0,44.971,0,15,box van,49,21,15,757.846003,85,171,11/02/2019 06:30,11/02/2019 14:00,01/01/1900 07:30,0,2.998066667,01/01/1900 00:16,3.79166666666667,8.2427536231884,53.2137536231884,24.4783266666667,24.4783266666667,0,6,45
389639,2106474,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 06:31:00,11-Feb-2019 14:09:00,0,1.0182,0.958361244,1,0.631578947,0.466666667,0.796296296,07:38:00,0,39.091,0,14,box van,55,24,7,766.688995,86,178,11/02/2019 06:30,11/02/2019 14:00,01/01/1900 07:30,0,2.792214286,01/01/1900 00:17,3.81666666666667,8.29710144927536,47.3881014492754,21.7985266666667,21.7985266666667,0,7,45
389644,2106479,513,Coulsdon DFC,11/02/2019 00:00:00,11-Feb-2019 06:53:00,11-Feb-2019 14:23:00,0,1.0002,0.903938749,0.909090909,0.473684211,0.933333333,0.759259259,07:30:00,0,63.746,0,15,box van,50,18,14,723.150999,82,155,11/02/2019 06:45,11/02/2019 14:15,01/01/1900 07:30,0,4.249733333,01/01/1900 00:19,3.75,8.15217391304348,71.8981739130435,33.07316,33.07316,0,8,45
391437,2108371,513,Coulsdon DFC,13/02/2019 00:00:00,13-Feb-2019 05:17:59,13-Feb-2019 13:32:59,0,0.9702,0.945001254,1.036363636,0.473684211,0.6,0.777777778,08:15:00,0,49.758,0,17,box van,57,18,9,756.001003,84,190,13/02/2019 05:15,13/02/2019 13:45,01/01/1900 08:30,15,2.926941176,01/01/1900 00:16,4.125,8.96739130434783,58.7253913043478,27.01368,27.01368,0,1,45
391465,2108399,513,Coulsdon DFC,13/02/2019 00:00:00,13-Feb-2019 05:29:59,13-Feb-2019 13:58:00,0,0.9962,0.845833749,1,0.631578947,0.266666667,0.768518519,08:28:00,0,45.409,0,16,box van,55,24,4,676.666999,83,208,13/02/2019 05:30,13/02/2019 14:00,01/01/1900 08:30,1,2.8380625,01/01/1900 00:18,4.23333333333333,9.20289855072464,54.6118985507246,25.1214733333333,25.1214733333333,0,2,45
391459,2108393,513,Coulsdon DFC,13/02/2019 00:00:00,13-Feb-2019 05:35:00,13-Feb-2019 13:46:00,0,0.9624,0.934177501,0.945454545,0.526315789,0.733333333,0.768518519,08:11:00,0,61.803,0,17,box van,52,20,11,747.3420008,83,189,13/02/2019 05:30,13/02/2019 14:00,01/01/1900 08:30,19,3.635470588,01/01/1900 00:17,4.09166666666667,8.89492753623188,70.6979275362319,32.5210466666667,32.5210466666667,0,3,45
391485,2108420,513,Coulsdon DFC,13/02/2019 00:00:00,13-Feb-2019 06:22:00,13-Feb-2019 14:34:00,0,0.9658,0.878574998,0.981818182,0.526315789,1,0.824074074,08:12:00,0,46.645,0,20,box van,54,20,15,702.859998,89,228,13/02/2019 06:00,13/02/2019 14:30,01/01/1900 08:30,17,2.33225,01/01/1900 00:10,4.1,8.91304347826087,55.5580434782609,25.5567,25.5567,0,4,45
391494,2108429,513,Coulsdon DFC,13/02/2019 00:00:00,13-Feb-2019 06:30:00,13-Feb-2019 13:53:00,0,0.9852,0.890231248,0.981818182,0.526315789,0.666666667,0.777777778,07:23:00,0,39.845,0,18,box van,54,20,10,712.184998,84,184,13/02/2019 06:30,13/02/2019 14:00,01/01/1900 07:30,6,2.213611111,01/01/1900 00:12,3.69166666666667,8.02536231884058,47.8703623188406,22.0203666666667,22.0203666666667,0,5,45
392422,2109408,513,Coulsdon DFC,14/02/2019 00:00:00,14-Feb-2019 05:15:00,14-Feb-2019 12:55:00,0,0.9037,0.869942511,0.981818182,0.473684211,0.733333333,0.768518519,07:40:00,0,44.673,0,14,box van,54,18,11,695.9540085,83,173,14/02/2019 05:15,14/02/2019 13:45,01/01/1900 08:30,49,3.190928571,01/01/1900 00:18,3.83333333333333,8.33333333333333,53.0063333333333,24.3829133333333,24.3829133333333,0,1,45
392477,2109463,513,Coulsdon DFC,14/02/2019 00:00:00,14-Feb-2019 06:05:00,14-Feb-2019 13:46:00,0,0.9043,0.86374,0.945454545,0.552631579,0.666666667,0.768518519,07:41:00,0,48.948,0,19,box van,52,21,10,690.992,83,182,14/02/2019 06:00,14/02/2019 14:30,01/01/1900 08:30,48,2.576210526,01/01/1900 00:12,3.84166666666667,8.35144927536232,57.2994492753623,26.3577466666667,26.3577466666667,0,2,45
392494,2109480,513,Coulsdon DFC,14/02/2019 00:00:00,14-Feb-2019 06:55:00,14-Feb-2019 14:14:00,0,0.9745,0.908607501,0.945454545,0.552631579,0.666666667,0.768518519,07:19:00,0,55.869,0,16,box van,52,21,10,726.886001,83,166,14/02/2019 06:45,14/02/2019 14:15,01/01/1900 07:30,11,3.4918125,01/01/1900 00:17,3.65833333333333,7.95289855072464,63.8218985507246,29.3580733333333,29.3580733333333,0,3,45
393588,2110623,513,Coulsdon DFC,15/02/2019 00:00:00,15-Feb-2019 05:15:00,15-Feb-2019 13:57:00,0,1.0245,0.995851254,1,0.552631579,0.733333333,0.805555556,08:42:00,0,46.948,0,18,box van,55,21,11,796.681003,87,206,15/02/2019 05:15,15/02/2019 13:45,01/01/1900 08:30,0,2.608222222,01/01/1900 00:15,4.35,9.45652173913043,56.4045217391304,25.94608,25.94608,0,1,45
393649,2110684,513,Coulsdon DFC,15/02/2019 00:00:00,15-Feb-2019 06:13:59,15-Feb-2019 13:38:00,0,0.9886,0.932892504,1,0.5,0.8,0.796296296,07:24:00,0,45.6,0,16,box van,55,19,12,746.314003,86,157,15/02/2019 06:00,15/02/2019 13:30,01/01/1900 07:30,5,2.85,01/01/1900 00:16,3.7,8.04347826086956,53.6434782608696,24.676,24.676,0,2,45
394751,2111837,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 05:39:59,16-Feb-2019 12:57:59,0,0.8592,0.872638745,1.018181818,0.552631579,0.333333333,0.759259259,07:18:00,0,44.195,0,16,box van,56,21,5,698.110996,82,191,16/02/2019 05:15,16/02/2019 13:45,01/01/1900 08:30,71,2.7621875,01/01/1900 00:13,3.65,7.93478260869565,52.1297826086956,23.9797,23.9797,0,1,45
394783,2111872,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 05:54:00,16-Feb-2019 13:40:00,0,1.0337,0.855061246,0.927272727,0.578947368,0.933333333,0.805555556,07:46:00,0,57.129,0,19,box van,51,22,14,684.048997,87,186,16/02/2019 05:45,16/02/2019 13:15,01/01/1900 07:30,0,3.006789474,01/01/1900 00:12,3.88333333333333,8.44202898550725,65.5710289855072,30.1626733333333,30.1626733333333,0,2,45
394787,2111876,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 06:05:00,16-Feb-2019 13:38:00,0,1.0075,0.853363746,1.018181818,0.447368421,0.666666667,0.768518519,07:33:00,0,37.199,0,16,box van,56,17,10,682.690997,83,188,16/02/2019 06:00,16/02/2019 13:30,01/01/1900 07:30,0,2.3249375,01/01/1900 00:16,3.775,8.20652173913043,45.4055217391304,20.88654,20.88654,0,3,45
394796,2111885,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 06:14:59,16-Feb-2019 13:58:00,0,1.0311,0.925752505,0.981818182,0.552631579,0.733333333,0.796296296,07:43:00,0,62.704,0,18,box van,54,21,11,740.602004,86,225,16/02/2019 06:15,16/02/2019 13:45,01/01/1900 07:30,0,3.483555556,01/01/1900 00:11,3.85833333333333,8.38768115942029,71.0916811594203,32.7021733333333,32.7021733333333,0,4,45
394790,2111879,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 06:19:00,16-Feb-2019 14:09:00,0,0.9225,0.923109994,1.036363636,0.447368421,0.666666667,0.777777778,07:50:00,0,47.388,0,16,box van,57,17,10,738.4879955,84,161,16/02/2019 06:00,16/02/2019 14:30,01/01/1900 08:30,39,2.96175,01/01/1900 00:19,3.91666666666667,8.51449275362319,55.9024927536232,25.7151466666667,25.7151466666667,0,5,45
394819,2111908,513,Coulsdon DFC,16/02/2019 00:00:00,16-Feb-2019 06:53:00,16-Feb-2019 14:16:59,0,0.9854,0.895280004,1.036363636,0.421052632,0.6,0.759259259,07:24:00,0,38.329,0,15,box van,57,16,9,716.224003,82,175,16/02/2019 06:45,16/02/2019 14:15,01/01/1900 07:30,6,2.555266667,01/01/1900 00:15,3.7,8.04347826086956,46.3724782608696,21.33134,21.33134,0,6,45
